"Cruise_Name","cruise","dive_number","Dive_ID","start_date_time_UTC","end_date_time_UTC","Annotation_ID","Annotation_Source","creator","modifier","modified_date_UTC","Comment","To_Be_Reviewed","positive_reviews","total_reviews","Geoform","Geoform_Origin","Geoform_Type","annotation_type","Taxon_Path","Taxonomy","Taxon","Kingdom","Phylum","Subphylum","Superfamily","Family","Subfamily","Superclass","Class","Superorder","Order","Genus","Species","ROV1_tempC","ROV1_tempC_time","ROV1_tempC_SBE","ROV1_tempC_SBE_time","ROV1_lat_dd","ROV1_lon_dd","ROV1_O2_mgL","ROV1_O2_mgL_time","ROV1_S_psu_time","ROV1_S_psu","ROV1_t_FTU","ROV1_t_FTU_time","ROV1_depth_m","ROV1_depth_m_time"
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 16:51:07,2018-06-14 16:51:07,"4949190","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 16:51:43,"Porifera Demospongiae: Phakellia  many","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Gadiformes / Merlucciidae / Merluccius","WoRMS","Merluccius","Animalia","Chordata","","","Merlucciidae","","","Teleostei","","Gadiformes","Merluccius","","",NA,"3.88284",2018-06-14 16:51:06,"32.053896","-76.846202","8.00919",2018-06-14 16:51:06,2018-06-14 16:51:06,"34.97292","",NA,"1683.4537",2018-06-14 16:51:06
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 16:51:43,2018-06-14 16:51:43,"4949200","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 16:52:00,"Porifera Demospongiae: Polymastia","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae / Polymastiida / Polymastiidae / Polymastia","WoRMS","Polymastia","Animalia","Porifera","","","Polymastiidae","","","Demospongiae","","Polymastiida","Polymastia","","",NA,"3.88207",2018-06-14 16:51:42,"32.053936","-76.846264","8.01532",2018-06-14 16:51:42,2018-06-14 16:51:42,"34.97255","",NA,"1683.7345",2018-06-14 16:51:42
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 16:51:43,2018-06-14 16:51:43,"4949210","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 16:56:20,"Cnidaria Anthozoa Octocorallia Alcyonacea: Paramuricea","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Paramuriceidae / Paramuricea","WoRMS","Paramuricea","Animalia","Cnidaria","","","Paramuriceidae","","","Anthozoa","","Malacalcyonacea","Paramuricea","","",NA,"3.88207",2018-06-14 16:51:42,"32.053936","-76.846264","8.01532",2018-06-14 16:51:42,2018-06-14 16:51:42,"34.97255","",NA,"1683.7345",2018-06-14 16:51:42
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 16:53:05,2018-06-14 16:53:05,"4949220","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 16:54:28,"Porifera Demospongiae:","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae ","WoRMS","Demospongiae","Animalia","Porifera","","",NA,"","","Demospongiae","",NA,NA,"","",NA,"3.8846",2018-06-14 16:53:05,"32.053894","-76.846287","7.99744",2018-06-14 16:53:05,2018-06-14 16:53:05,"34.97228","",NA,"1683.8786",2018-06-14 16:53:05
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 16:56:48,2018-06-14 16:56:48,"4949230","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 16:56:57,"Echinodermata  Asteroidea:","false","","","","","","biological","Biota / Animalia / Echinodermata / Asteroidea ","WoRMS","Asteroidea","Animalia","Echinodermata","","",NA,"","","Asteroidea","",NA,NA,"","",NA,"3.88378",2018-06-14 16:56:47,"32.053871","-76.846276","7.99794",2018-06-14 16:56:47,2018-06-14 16:56:47,"34.97272","",NA,"1684.1452",2018-06-14 16:56:47
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:02:22,2018-06-14 17:02:22,"4949250","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:02:32,"Cnidaria Anthozoa Hexacorallia Ceriantharia Ceriantharia:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa ","WoRMS","Ceriantharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","",NA,NA,"","",NA,"3.88444",2018-06-14 17:02:22,"32.053978","-76.846204","8.00765",2018-06-14 17:02:22,2018-06-14 17:02:22,"34.97177","",NA,"1684.6532",2018-06-14 17:02:22
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:03:31,2018-06-14 17:03:31,"4949280","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:05:37,"Cnidaria Anthozoa Octocorallia Alcyonacea: Stoloniferan:","false","","","","","","biological","Biota ","WoRMS","Stoloniferan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"3.88477",2018-06-14 17:03:31,"32.05393","-76.846291","8.00019",2018-06-14 17:03:31,2018-06-14 17:03:31,"34.9719","",NA,"1685.0627",2018-06-14 17:03:31
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:08:03,2018-06-14 17:08:03,"4949310","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:09:29,"Cnidaria Anthozoa Octocorallia Alcyonacea Scleraxonia  Paragorgiidae:","false","","","","","","biological","Biota ","WoRMS","Paragorgiidae",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"3.88444",2018-06-14 17:08:02,"32.053885","-76.846214","7.99669",2018-06-14 17:08:02,2018-06-14 17:08:02,"34.97251","",NA,"1684.2206",2018-06-14 17:08:02
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:09:34,2018-06-14 17:09:34,"4949320","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:11:46,"Cnidaria Anthozoa Hexacorallia Antipatharia:Stauropathes?","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia / Schizopathidae / Stauropathes","WoRMS","Stauropathes","Animalia","Cnidaria","","","Schizopathidae","","","Anthozoa","","Antipatharia","Stauropathes","","",NA,"3.88504",2018-06-14 17:09:34,"32.053906","-76.846183","7.9960700000000005",2018-06-14 17:09:34,2018-06-14 17:09:34,"34.97257","",NA,"1684.4735",2018-06-14 17:09:34
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:11:59,2018-06-14 17:11:59,"4949330","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:12:14,"Porifera Hexactinellida:","false","","","","","","biological","Biota / Animalia / Porifera / Hexactinellida ","WoRMS","Hexactinellida","Animalia","Porifera","","",NA,"","","Hexactinellida","",NA,NA,"","",NA,"3.8846",2018-06-14 17:11:58,"32.053947","-76.846202","8.00324",2018-06-14 17:11:58,2018-06-14 17:11:58,"34.97177","",NA,"1684.3154",2018-06-14 17:11:58
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:12:33,2018-06-14 17:12:33,"4949340","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:13:46,"Porifera Demospongiae: Polymastia","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae / Polymastiida / Polymastiidae / Polymastia","WoRMS","Polymastia","Animalia","Porifera","","","Polymastiidae","","","Demospongiae","","Polymastiida","Polymastia","","",NA,"3.88427",2018-06-14 17:12:32,"32.053885","-76.846335","7.99193",2018-06-14 17:12:32,2018-06-14 17:12:32,"34.97211","",NA,"1683.8543",2018-06-14 17:12:32
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:12:34,2018-06-14 17:12:34,"1561443","SeaScribe","stephanie_bush","stephanie_bush",2018-06-24 12:17:27,"Start EX1806_DIVE01_SPEC01BIO: Demospongiae","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae ","WoRMS","Demospongiae","Animalia","Porifera","","",NA,"","","Demospongiae","",NA,NA,"","",NA,"3.88394",2018-06-14 17:12:33,"32.053885","-76.846335","7.992390000000001",2018-06-14 17:12:33,2018-06-14 17:12:33,"34.97271","",NA,"1683.7993",2018-06-14 17:12:33
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:16:13,2018-06-14 17:16:13,"4949350","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:16:49,"Porifera Demospongiae: Phakellia?","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Gadiformes / Merlucciidae / Merluccius","WoRMS","Merluccius","Animalia","Chordata","","","Merlucciidae","","","Teleostei","","Gadiformes","Merluccius","","",NA,"3.88345",2018-06-14 17:16:13,"32.053832","-76.846052","7.9981",2018-06-14 17:16:13,2018-06-14 17:16:13,"34.97269","",NA,"1684.1497",2018-06-14 17:16:13
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:17:13,2018-06-14 17:17:13,"1561433","SeaScribe","stephanie_bush","stephanie_bush",2018-06-24 12:10:34,"End EX1806_DIVE01_SPEC01BIO: Demospongiae","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae ","WoRMS","Demospongiae","Animalia","Porifera","","",NA,"","","Demospongiae","",NA,NA,"","",NA,"3.8857",2018-06-14 17:17:12,"32.053953","-76.846137","7.99638",2018-06-14 17:17:12,2018-06-14 17:17:12,"34.97048","",NA,"1684.1117",2018-06-14 17:17:12
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:21:44,2018-06-14 17:21:44,"1561463","SeaScribe","stephanie_bush","stephanie_bush",2018-06-24 12:20:27,"Start EX1806_DIVE01_SPEC02BIO: Paragorgia sp","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Coralliidae / Paragorgia","WoRMS","Paragorgia","Animalia","Cnidaria","","","Coralliidae","","","Anthozoa","","Scleralcyonacea","Paragorgia","","",NA,"3.88664",2018-06-14 17:21:43,"32.053984","-76.846182","7.97826",2018-06-14 17:21:43,2018-06-14 17:21:43,"34.97239","",NA,"1684.3099",2018-06-14 17:21:43
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:29:06,2018-06-14 17:29:06,"4949360","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:30:06,"Porifera Demospongiae: Polymastia","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae / Polymastiida / Polymastiidae / Polymastia","WoRMS","Polymastia","Animalia","Porifera","","","Polymastiidae","","","Demospongiae","","Polymastiida","Polymastia","","",NA,"3.88504",2018-06-14 17:29:05,"32.053926","-76.846137","7.99278",2018-06-14 17:29:05,2018-06-14 17:29:05,"34.97281","",NA,"1683.9747",2018-06-14 17:29:05
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:31:04,2018-06-14 17:31:04,"4949370","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:31:41,"Porifera Hexactinellida:","false","","","","","","biological","Biota / Animalia / Porifera / Hexactinellida ","WoRMS","Hexactinellida","Animalia","Porifera","","",NA,"","","Hexactinellida","",NA,NA,"","",NA,"3.88615",2018-06-14 17:31:03,"32.053916","-76.846078","7.98627",2018-06-14 17:31:03,2018-06-14 17:31:03,"34.97252","",NA,"1684.3377",2018-06-14 17:31:03
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:35:14,2018-06-14 17:35:14,"4949410","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:35:44,"Cnidaria Anthozoa Octocorallia Alcyonacea Calcaxonia Chrysogorgiidae:2","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Chrysogorgiidae ","WoRMS","Chrysogorgiidae","Animalia","Cnidaria","","","Chrysogorgiidae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"3.88554",2018-06-14 17:35:14,"32.054057","-76.846059","7.98985",2018-06-14 17:35:14,2018-06-14 17:35:14,"34.97286","",NA,"1684.3399",2018-06-14 17:35:14
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:36:46,2018-06-14 17:36:46,"4949420","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:37:00,"Porifera Demospongiae: Polymastia","false","","","","","","biological","Biota / Animalia / Porifera / Demospongiae / Polymastiida / Polymastiidae / Polymastia","WoRMS","Polymastia","Animalia","Porifera","","","Polymastiidae","","","Demospongiae","","Polymastiida","Polymastia","","",NA,"3.88477",2018-06-14 17:36:46,"32.05395","-76.845962","7.994040000000001",2018-06-14 17:36:46,2018-06-14 17:36:46,"34.9725","",NA,"1684.5864",2018-06-14 17:36:46
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:37:23,2018-06-14 17:37:23,"1587314","SeaScribe","tara_luke","tara_luke",2018-06-14 17:37:36,"Arthropoda Crustacea Malacostraca Decapoda Pleocyemata Paguroidea:","false","","","","","","biological","Biota / Animalia / Arthropoda / Malacostraca / Decapoda ","WoRMS","Paguroidea","Animalia","Arthropoda","","",NA,"","","Malacostraca","","Decapoda",NA,"","",NA,"3.88477",2018-06-14 17:37:23,"32.054032","-76.846003","8.01065",2018-06-14 17:37:23,2018-06-14 17:37:23,"34.97285","",NA,"1684.4918",2018-06-14 17:37:23
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:38:30,2018-06-14 17:38:30,"4949460","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:39:19,"Cnidaria Anthozoa Octocorallia Alcyonacea:Stoloniferan:","false","","","","","","biological","Biota ","WoRMS","Stoloniferan",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"3.88521",2018-06-14 17:38:29,"32.053997","-76.846008","7.9831900000000005",2018-06-14 17:38:29,2018-06-14 17:38:29,"34.97293","",NA,"1684.1411",2018-06-14 17:38:29
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:38:48,2018-06-14 17:38:48,"1587344","SeaScribe","tara_luke","lauren_walling",2018-08-23 16:07:42,"Cnidaria Anthozoa Octocorallia Alcyonacea Calcaxonia Chrysogorgiidae: dead","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Chrysogorgiidae ","WoRMS","Chrysogorgiidae","Animalia","Cnidaria","","","Chrysogorgiidae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"3.88488",2018-06-14 17:38:47,"32.053944","-76.846014","7.99145",2018-06-14 17:38:47,2018-06-14 17:38:47,"34.97263","",NA,"1684.0876",2018-06-14 17:38:47
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:46:49,2018-06-14 17:46:49,"4949520","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 17:48:47,"Cnidaria Anthozoa Hexacorallia Ceriantharia Ceriantharia:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa ","WoRMS","Ceriantharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","",NA,NA,"","",NA,"3.88697",2018-06-14 17:46:49,"32.054098","-76.845977","7.981939999999999",2018-06-14 17:46:49,2018-06-14 17:46:49,"34.97257","",NA,"1685.3747",2018-06-14 17:46:49
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:53:39,2018-06-14 17:53:39,"1587444","SeaScribe","tara_luke","tara_luke",2018-06-14 17:53:51,"Cnidaria Anthozoa Octocorallia Alcyonacea Scleraxonia  Paragorgiidae:","false","","","","","","biological","Biota ","WoRMS","Paragorgiidae",NA,NA,"","",NA,"","",NA,"",NA,NA,"","",NA,"3.89011",2018-06-14 17:53:39,"32.054058","-76.846003","7.985270000000001",2018-06-14 17:53:39,2018-06-14 17:53:39,"34.97254","",NA,"1684.4695",2018-06-14 17:53:39
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:53:39,2018-06-14 17:53:39,"1587454","SeaScribe","tara_luke","tara_luke",2018-06-14 17:54:22,"Echinodermata Ophiuroidea:","false","","","","","","biological","Biota / Animalia / Echinodermata / Ophiuroidea ","WoRMS","Ophiuroidea","Animalia","Echinodermata","","",NA,"","","Ophiuroidea","",NA,NA,"","",NA,"3.89011",2018-06-14 17:53:39,"32.054058","-76.846003","7.985270000000001",2018-06-14 17:53:39,2018-06-14 17:53:39,"34.97254","",NA,"1684.4695",2018-06-14 17:53:39
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 17:56:08,2018-06-14 17:56:08,"1587504","SeaScribe","tara_luke","tara_luke",2018-06-14 17:56:18,"Echinodermata Crinoidea Articulata:","false","","","","","","biological","Biota / Animalia / Echinodermata / Crinoidea ","WoRMS","Articulata","Animalia","Echinodermata","","",NA,"","","Crinoidea","",NA,NA,"","",NA,"3.88648",2018-06-14 17:56:08,"32.054025","-76.845964","7.98865",2018-06-14 17:56:08,2018-06-14 17:56:08,"34.9721","",NA,"1684.4981",2018-06-14 17:56:08
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 18:40:20,2018-06-14 18:40:20,"1587574","SeaScribe","scott_france","scott_france",2018-06-14 18:40:34,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae: Acanella","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae / Acanella","WoRMS","Acanella","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea","Acanella","","",NA,"3.88251",2018-06-14 18:40:20,"32.053506","-76.846252","7.987529999999999",2018-06-14 18:40:20,2018-06-14 18:40:20,"34.97226","",NA,"1691.3423",2018-06-14 18:40:20
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 18:52:08,2018-06-14 18:52:08,"4950120","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 18:54:14,"Cnidaria Anthozoa Octocorallia Alcyonacea Calcaxonia Primnoidae:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Primnoidae ","WoRMS","Primnoidae","Animalia","Cnidaria","","","Primnoidae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"3.88361",2018-06-14 18:52:08,"32.053543","-76.846362","7.97816",2018-06-14 18:52:08,2018-06-14 18:52:08,"34.97238","",NA,"1683.3615",2018-06-14 18:52:08
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 18:55:02,2018-06-14 18:55:02,"4950130","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 18:55:33,"Echinodermata  Asteroidea: Brisingid","false","","","","","","biological","Biota / Animalia / Echinodermata / Asteroidea / Brisingida ","WoRMS","Brisingida","Animalia","Echinodermata","","",NA,"","","Asteroidea","","Brisingida",NA,"","",NA,"3.88141",2018-06-14 18:55:01,"32.05352","-76.846459","7.97519",2018-06-14 18:55:01,2018-06-14 18:55:01,"34.97309","",NA,"1683.4366",2018-06-14 18:55:01
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 18:55:48,2018-06-14 18:55:48,"4950140","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 18:56:47,"Cnidaria Anthozoa Octocorallia Alcyonacea: Anthomastus many","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Coralliidae / Anthomastus","WoRMS","Anthomastus","Animalia","Cnidaria","","","Coralliidae","","","Anthozoa","","Scleralcyonacea","Anthomastus","","",NA,"3.88218",2018-06-14 18:55:47,"32.053607","-76.846546","7.97785",2018-06-14 18:55:47,2018-06-14 18:55:47,"34.97194","",NA,"1682.2881",2018-06-14 18:55:47
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 18:58:03,2018-06-14 18:58:03,"1587644","SeaScribe","rachel_bassett","rachel_bassett",2018-06-14 19:01:09,"Chordata Actinopterygi Ophidiiformes Ophidiidae:Luciobrotula?","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Ophidiiformes / Ophidiidae / Luciobrotula","WoRMS","Luciobrotula","Animalia","Chordata","","","Ophidiidae","","","Teleostei","","Ophidiiformes","Luciobrotula","","",NA,"3.88234",2018-06-14 18:58:02,"32.053485","-76.846427","7.980760000000001",2018-06-14 18:58:02,2018-06-14 18:58:02,"34.97225","",NA,"1682.676",2018-06-14 18:58:02
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 19:01:19,2018-06-14 19:01:19,"4950190","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 19:01:32,"Porifera Demospongiae: Phakellia","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Gadiformes / Merlucciidae / Merluccius","WoRMS","Merluccius","Animalia","Chordata","","","Merlucciidae","","","Teleostei","","Gadiformes","Merluccius","","",NA,"3.88047",2018-06-14 19:01:18,"32.053537","-76.8466","7.98242",2018-06-14 19:01:18,2018-06-14 19:01:18,"34.97239","",NA,"1683.2117",2018-06-14 19:01:18
"NOAA OER Mid and Southeast US (EX1806)","EX1806","01","1213",2018-06-14 19:07:42,2018-06-14 19:07:42,"4950240","SeaScribe","elizabeth_(fraser) gugliotti","elizabeth_(fraser) gugliotti",2018-06-14 19:07:53,"Porifera Demospongiae: Phakellia?","false","","","","","","biological","Biota / Animalia / Chordata / Teleostei / Gadiformes / Merlucciidae / Merluccius","WoRMS","Merluccius","Animalia","Chordata","","","Merlucciidae","","","Teleostei","","Gadiformes","Merluccius","","",NA,"3.88064",2018-06-14 19:07:41,"32.0535","-76.846711","7.964070000000001",2018-06-14 19:07:41,2018-06-14 19:07:41,"34.97228","",NA,"1682.7753",2018-06-14 19:07:41
